id;parent_id;product_number;active;stock;name;description;price_net;price_gross;purchase_prices_net;purchase_prices_gross;tax_id;tax_rate;tax_name;cover_media_id;cover_media_url;cover_media_title;cover_media_alt;manufacturer_id;manufacturer_name;categories;sales_channel;propertyIds;optionIds
00000000000000000000000000000d9d;;ZU50490015;1;99999;"Papierhandtücher 1 lagig GRAU • ECO Z Falzung 25 x 23 cm 36 g/m² • Palette";"<ul>
	<li><strong>Papierhandt&uuml;cher 1 lagig grau 36g m&sup2;&nbsp;</strong>recycling</li>
	<li>hohe Saugf&auml;higkeit, reissfest, weich sowie nassfest</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>100% aus Altpapier mit <strong>BLAUER ENGEL</strong> hergestellt</li>
	<li>Abmessungen: gefaltet 25 x 11,5 cm - Umpack: Papier- oder Plastikbanderole</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 32 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Blauer Engel umweltfreundliche und ressourcenschonende Papierhandtücher 1 lagig eco grau aus recycling Papier"" src=""/media/e0/43/d1/1750492339/blauer-engel-fuer-nachhaltigkeit-papierhandtuecher-1-lagig-grau.png?ts=1750492339"" style=""width: 74px; height: 74px;"" title=""Blauer Engel nachhaltige Papierhandtücher 1 lagig grau eco"" /></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""200"" scrolling=""no"" src=""https://embed.imajize.com/463222017"" style=""background-color: transparent; border: 0;"" title=""Papierhandtücher 1 lagig Eco Palettenversand ab 32 Kartons "" width=""200""></iframe></p>";13.34;15.87;8.47;10.08;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196bac9efcd79d089d51644f5140f55;https://sw6.hamburgpapier-shop.de/media/ef/05/4b/1746890525/papierhandtuecher-1-lagig-grau-eco-z-falzung-palettenversand-ab-32.avif?ts=1760599992;"Papierhandtücher 1 lagig grau eco Palettenversand ab 32";"Papierhandtücher 1 lagig grau eco Z Falzung Palettenversand ab 32 Kartons  gepackt auf einer Palette versandkostenfrei";;;00000000000000000000000000000325|00000000000000000000000000000326|0197e9b1f0587765aec922f8d451b2f7|0000000000000000000000000000031d|00000000000000000000000000000328;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000394|af000000000000000000000000000398|af00000000000000000000000000039d|af0000000000000000000000000003a4;
00000000000000000000000000000e1b;;015-Karton;1;99999;"Papierhandtücher 1 lagig GRAU • ECO Z Falzung 25 x 23 cm  36 g/m² • Karton";"<ul>
	<li><strong>Papierhandt&uuml;cher 1 lagig grau 36g m&sup2;&nbsp;</strong>recycling</li>
	<li>hohe Saugf&auml;higkeit, reissfest, weich sowie nassfest</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>100% aus Altpapier mit <strong>BLAUER ENGEL </strong>hergestellt</li>
	<li>Abmessungen: gefaltet 25 x 11,5 cm - Umpack: Papier- oder Plastikbanderole</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""font-size: 12px; color: rgb(255, 0, 0);"">Versandinformation : Ab 16&nbsp;Kartons =&nbsp;1/2 Palette, versenden wir auf Palette</span></li>
</ul>

<p><img alt=""Umweltzeichen Blauer Engel für unsere Papierhandtücher 1 lagig Eco"" src=""/media/48/38/f6/1746884328/blauer-engel-deutsches-umweltzeichen-papierhandtuecher-1-lagig-grau.avif?ts=1750491989"" style=""width: 75px; height: 74px;"" title=""Umweltzeichen Blauer Engel"" /></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""200"" scrolling=""no"" src=""https://embed.imajize.com/463222017"" style=""background-color: transparent; border: 0;"" title=""Papierhandtücher 1 lagig Eco Kartonversand ab 2 Kartons "" width=""200""></iframe></p>";17.04;20.28;7.15;8.51;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196ba59c32a776c97e36849ebf351a2;https://sw6.hamburgpapier-shop.de/media/94/ae/48/1746883169/papierhandtuecher-1-lagig-grau-eco-kartonversand-ab-2-kartons.avif?ts=1760596790;"Papierhandtücher 1 lagig grau eco mit Kartonversand ab 2";"Papierhandtücher 1 lagig natur eco mit blauer engel mit 5000 Blatt im Karton Kartonversand ab 2 Kartons versandkostenfrei";;;00000000000000000000000000000325|00000000000000000000000000000326|0197e9b1f0587765aec922f8d451b2f7|0000000000000000000000000000031d|00000000000000000000000000000328;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000394|af000000000000000000000000000398|af00000000000000000000000000039d|af0000000000000000000000000003a4|af000000000000000000000000000390;
000000000000000000000000000009b7;;ZU50490017;1;99999;"Papierhandtücher 1 lagig GRAU • Z Falzung ohne Plastik 25x23 cm • Palette";"<html>
</head>
<body>
<ul>
	<li><strong>Papierhandt&uuml;cher 1 lagig grau 40g m&sup2; </strong><u>ohne Plastik Verpackung</u></li>
	<li>hohe Saugf&auml;higkeit, weich &nbsp;und Festigkeit</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>100 % aus Altpapier mit <strong>BLAUER ENGEL</strong> hergestellt</li>
	<li>gefaltet 25 x 11,5 cm &ndash; Ausgefaltet 25 x 23 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 32 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Papierhandtücher ohne Plastik Verpackung"" src=""/media/d4/f7/1f/1747056254/ohne-plastik-papierhandtuecher-1-lagig-grau-palettenversand-ab-32.png?ts=1750505330"" style=""width: 74px; height: 74px;"" />&nbsp;&nbsp;<img alt=""papierhandtücher 1 lagig grau mit blauer engel im palettenversand ab 32 kartons bestellen mit z falzung    "" src=""/media/b0/4b/6f/1750498628/blauer-engel-papierhandtuecher-1-lagig-grau-plastik-ab-32-kartons.png?ts=1760530925"" style=""width: 74px; height: 74px;"" title=""Papierhandtücher 1 lagig grau Blauer Engel Palettenversand "" /></p>
</body>
</html>";14.68;17.47;9.6;11.42;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196c420a97275d1867962b77c60f631;https://sw6.hamburgpapier-shop.de/media/09/fa/7d/1747047197/papierhandtuecher-1-lagig-grau-ohne-plastik-palettenversand-ab-32.avif?ts=1760538550;"Papierhandtücher 1 lagig ohne Plastik Palettenversand ";"Papierhandtücher 1 lagig ohne Plastik im Palettenversand ab 32 kartons auf einer Palette Versand per Spedition";;;00000000000000000000000000000325|00000000000000000000000000000326|00000000000000000000000000000329|0000000000000000000000000000033c|0197e9b1f0587765aec922f8d451b2f7;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000394|af000000000000000000000000000398|af00000000000000000000000000039b|af00000000000000000000000000039d|af0000000000000000000000000003a4;
00000000000000000000000000001004;;Starter-AUTO-5000-WE;1;99999;"Starterset • 1 Autocutspender Weiss • 18 Handtuchrollen 2 lagig Zellstoff 130 m";"<ul>
	<li><strong>1 Autocutspender weiss</strong></li>
	<li><strong>18 Handtuchrollen 2 lagig Zellstoff hochwei&szlig;</strong>, <u>ohne Perforation</u></li>
	<li>Unschlagbar in der Hygiene - dank ber&uuml;hrungsloser Blattentnahme.</li>
	<li>kein Batterie- oder Stromverbrauch.</li>
	<li>f&uuml;r Rollen bis &Oslash; 20cm u. Breite bis ca.21,5cm</li>
	<li>ABS Kunststoffgeh&auml;use, wei&szlig;</li>
	<li>H 360 x B320 x T 230 mm</li>
	<li>Handtuchrolle 130 Meter Grammatur: 40g </li>
	<li>Hohe Rei&szlig;festigkeit und Saugf&auml;higkeit, fusselarm und Fl&auml;chenverleimung</li>
	<li>Abmessungen:&nbsp; Durchmesser: 19cm - H&uuml;lse: 4cm - Breite: 20cm</li>
                 <li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";90;107.1;56.2;66.88;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a87a5c71b725c92be914a3ac72dbd;https://sw6.hamburgpapier-shop.de/media/c6/16/db/1763212380/starterset-autocutspender-weiss-18-handtuchrollen.avif?ts=1763212416;"Starterset 1 Autocutspender weiss und 18 Handtuchrollen";"Das Starterset besteht aus 1 Autocutspender weiss und 18 Handtuchrollen Zellstoff 130m";;;00000000000000000000000000000346|00000000000000000000000000000382|000000000000000000000000000003ab|01989d450f3f7201ae101557153da83a;0192436de3fe728997374211eefd79c9;;
00000000000000000000000000001041;;ZU50490027-H;1;99999;"Toilettenpapier 3 lagig 100% Zellstoff SOFT 250 Blatt 8er -  PALETTE";;18.19;21.65;12.48;14.85;0192436d054573ab9c558465bce16e8d;19;"Standard rate";;;;;;;;;;
00000000000000000000000000000eac;;ZU50497080;1;99999;"Putzpapier 3 lagig blau Zellstoff 132m  550 Blatt ohne Hülse  Palette";;19.6;23.32;14.76;17.56;0192436d054573ab9c558465bce16e8d;19;"Standard rate";;;;;;;;;;
00000000000000000000000000000e34;;13702;1;99999;"Handdesinfektion 5 ltr. STERN HD E5";"<p><strong>Gefahrenhinweise :</strong></p>

<ul>
	<li>H225 Fl&uuml;ssigkeit und Dampf leicht entz&uuml;ndbar. TEST!!!!</li>
	<li>H319 Verursacht schwere Augenreizung.</li>
</ul>

<p><strong>Sicherheitshinweise :</strong></p>

<ul>
	<li>P210 Von Hitze, hei&szlig;en Oberfl&auml;chen, Funken, offenen Flammen sowie anderen Z&uuml;ndquellen</li>
	<li>fernhalten. Nicht rauchen.</li>
	<li>P233 Beh&auml;lter dicht verschlossen halten.</li>
	<li>P240 Beh&auml;lter und zu bef&uuml;llende Anlage erden.</li>
	<li>P241 Explosionsgesch&uuml;tzte elektrische/L&uuml;ftungs-/Beleuchtungsger&auml;te verwenden.</li>
	<li>P243 Ma&szlig;nahmen gegen elektrostatische Entladungen treffen.</li>
	<li>P280 Augenschutz/Gesichtsschutz tragen.</li>
	<li>P305+P351+P338 BEI KONTAKT MIT DEN AUGEN: Einige Minuten lang behutsam mit Wasser aussp&uuml;len.</li>
	<li>Eventuell vorhandene Kontaktlinsen nach M&ouml;glichkeit entfernen. Weiter aussp&uuml;len.</li>
	<li>P337+P313 Bei anhaltender Augenreizung: &Auml;rztlichen Rat einholen/&auml;rztliche Hilfe hinzuziehen.</li>
	<li>P370+P378 Bei Brand: Sand / L&ouml;schpulver / alkoholbest&auml;ndiger Schaum zum L&ouml;schen verwenden.</li>
	<li>P403+P235 An einem gut bel&uuml;fteten Ort aufbewahren. K&uuml;hl halten.</li>
	<li>P501 Inhalt/Beh&auml;lter Entsorgung gem&auml;&szlig; den beh&ouml;rdlichen Vorschriften zuf&uuml;hren</li>
</ul>

<p>Biozidprodukte vorsichtig verwenden. Vor Gebrauch stets Etikett und Produktinformationen lesen. (Herstellerlaubnis bis 5.April 2021 gem&auml;&szlig; BAuA-Allgemeinverf&uuml;gung vom 16.September 2020 (Rezeptur F))</p>

<p>Zusammensetzung: 100 g L&ouml;sung enthalten: Wirksamer Bestandteil: Ethanol 62 g. Sonstiger Bestandteil: gereinigtes Wasser, Verg&auml;llungsmittel MEK.</p>

<p>&nbsp;</p>";33.93;40.38;23.97;28.52;0192436d054573ab9c558465bce16e8d;19;"Standard rate";;;;;;;00000000000000000000000000000347;;;
0000000000000000000000000000102a;;ZUE014;1;99999;"Papierhandtücher 1 lagig  GRAU • ECO LINE Z Falzung 24x21cm 35 g/m² • Palette";"<ul>
	<li><strong>Papierhandt&uuml;cher 1 lagig grau 35g m&sup2;&nbsp;</strong>recycling&nbsp;<span style=""color: rgb(0, 153, 51);"">&nbsp;<img alt=""papierhandtücher 1 lagig grau ECOLINE mit Palettenversand"" src=""https://sw6.hamburgpapier-shop.de/media/69/64/94/1747377106/papierthandtuecher-1-lagig-grau-ecoline.png?ts=1751360622"" style=""width: 75px; height: 13px;"" title=""Papierhandtücher 1 lagig Grau ECOLINE"" /></span></li>
	<li>hohe Saugf&auml;higkeit, reissfest, weich sowie nassfest</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>unsere Produkte sind zu 100% aus Altpapier mit <strong>EU ECOLABEL</strong></li>
	<li>Abmessungen: gefaltet 24&nbsp;x 10,5 cm - Ausgefaltet 24&nbsp;x 21 cm&nbsp;</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 48 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><span style=""color:#4b6b8b;""><strong><img alt=""Papierhandtücher 1 lagig eco im Palettenversand mit Eu Ecolabel Umwelzzeichen"" src=""/media/d0/04/8e/1746628069/eu-ecolabel-papierhandtuecher-1-lagig-grau-palette-E014.avif?ts=1751360366"" style=""height: 90px; width: 225px;"" title=""Papierhandtücher 1 lagig Grau ECOLINE mit Eu Ecolabel"" /></strong></span></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""200"" scrolling=""no"" src=""https://embed.imajize.com/859272870"" style=""background-color: transparent; border: 0;"" width=""200""></iframe></p>";10.19;12.13;6.96;8.28;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196ab05ccb77f7fa4fade75e2f72e1c;https://sw6.hamburgpapier-shop.de/media/25/b1/fb/1746626007/papierhandtuecher-1-lagig-grau-eco-line-palettenversand-ab-48.avif?ts=1760521152;"Papierhandtücher 1 lagig grau ECO Palettenversand ab 48";"Papierhandtücher 1 lagig grau eco Line z falzung 24 x 21 cm Palettenversand ab 48 Kartons versandkostenfrei";;;00000000000000000000000000000325|00000000000000000000000000000326|0197f3c369cd747cbb809add762cc41d|00000000000000000000000000000327;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000394|af00000000000000000000000000039d|af0000000000000000000000000003a4|af000000000000000000000000000399;
00000000000000000000000000001027;;E014-Karton;1;99999;"Papierhandtücher 1 lagig GRAU • ECO LINE Z Falzung  24x21cm 35 g/m² • Karton";"<ul>
	<li><strong>Papierhandt&uuml;cher 1 lagig grau 35g m&sup2;&nbsp;</strong>recycling&nbsp;<span style=""color: rgb(0, 153, 51);"">&nbsp;<img alt=""ECOLINE GRAU"" src=""https://sw6.hamburgpapier-shop.de/media/2c/61/81/1747377032/papierthandtuecher_1_lagig_grau_ecoline_logo_kartonversand.png?ts=1747380041"" style=""width: 75px; height: 13px;"" /></span></li>
	<li>hohe Saugf&auml;higkeit, reissfest, weich sowie nassfest</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>unsere Produkte sind zu 100% aus Altpapier mit <strong>EU ECOLABEL</strong></li>
	<li>Abmessungen: gefaltet 24&nbsp;x 10,5 cm - Ausgefaltet 24&nbsp;x 21 cm&nbsp;</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 3&nbsp;Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""font-size: 13px; color: rgb(255, 0, 0);"">Versandinformation : Ab 24&nbsp;Kartons =&nbsp;1/2 Palette, versenden wir auf Palette</span></li>
</ul>

<p><span style=""color:#4b6b8b;""><strong><img alt=""Ecolabel für nachhaltige Papierhandtücher 1 lagig grau eco besser für die umwelt co2 neutra"" src=""/media/88/2c/ee/1746013003/eu-ecolabel-papierhandtuecher-1-lagig-grau-eco-kartonversand.avif?ts=1751294096"" style=""width: 225px; height: 90px;"" title=""Ecolabel für Papierhandtücher 1 lagig im Kartonversand  "" /></strong></span></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""200"" scrolling=""no"" src=""https://embed.imajize.com/859272870"" style=""background-color: transparent; border: 0;"" width=""200""></iframe></p>";13.38;15.92;7.3;8.69;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196b3f8e8527455b626bf38ecb16a70;https://sw6.hamburgpapier-shop.de/media/9c/74/49/1746776157/papierhandtuecher-1-lagig-grau-eco-line-kartonversand-E014.avif?ts=1761315209;"Papierhandtücher 1 lagig grau ECO LINE Kartonversand ab 3  ";"Papierhandtücher 1 lagig grau Eco Line Z Faltung 24 x 21 cm im Kartonversand ab 3 Kartons versandkostenfrei";;;00000000000000000000000000000325|00000000000000000000000000000326|0197f3c369cd747cbb809add762cc41d|0000000000000000000000000000031d|00000000000000000000000000000327|0000000000000000000000000000031c;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000394|af00000000000000000000000000039d|af0000000000000000000000000003a4|af000000000000000000000000000399|af000000000000000000000000000390;
00000000000000000000000000000e6c;;022-Karton;1;99999;"Falthandtücher 1 lagig GRÜN • Z Falzung  24 x 21 cm • Karton";"<ul>
	<li><strong>Falthandt&uuml;cher 1 lagig gr&uuml;n </strong>recycling 40g mit <strong> Eu Ecolabel</strong></li>
	<li>hohe Saugf&auml;higkeit und Festigkeit</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>100 % aus Altpapier Eu Ecolabel zertifiziert</li>
	<li>gefaltet 24 x 10,5 cm &ndash; Ausgefaltet 24 x 21 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""font-size: 12px; color: rgb(255, 0, 0);"">Versandinformation : Ab 16&nbsp;Kartons =&nbsp;1/2 Palette, versenden wir auf Palette</span></li>
</ul>

<p><img alt=""Eu Ecolabel Umweltzeichen Falthandtücher 1 lagig grün im Kartonversand "" src=""/media/ce/a2/3d/1747150155/eu-ecolabel-falthandtuecher-1-lagig-gruen-kartonversand.avif?ts=1751008538"" style=""width: 225px; height: 90px;"" title=""EU ECOLAEBL Falthandtücher grün 1 lagig im Kartonversand ab 2 Kartons "" /></p>";17.88;21.28;6.2;7.38;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196ca23cc1d73fbbf539b2fd84beb40;https://sw6.hamburgpapier-shop.de/media/97/14/82/1747148066/falthandtuecher-1-lagig-gruen-kartonversand.avif?ts=1761393983;"Falthandtücher 1 lagig grün Versand ab 2 Kartons";"Falthandtücher 1 lagig grün kostenloser Kartonversand ab 2 Kartons per Paketdienst";;;00000000000000000000000000000325|00000000000000000000000000000326|0000000000000000000000000000032c|0197f3c369cd747cbb809add762cc41d;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000394|af00000000000000000000000000039d|af000000000000000000000000000399|af000000000000000000000000000390|af0000000000000000000000000003a5;
00000000000000000000000000000e6b;;029-Karton;1;99999;"Handtuchpapier 1 lagig weiß • Z Falzung 24x21 cm • Karton";"<ul>
	<li><strong>Handtuchpapier 1 lagig wei&szlig;&nbsp;40g&nbsp;</strong></li>
	<li>hohe Saugf&auml;higkeit und Festigkeit, nachhaltig und &ouml;kologisch</li>
	<li>passend f&uuml;r alle Standard-Spender&nbsp;</li>
	<li>100 % aus Altpapier Eu Ecolabel zertifiziert</li>
	<li>gefaltet 24 x 10,5 cm &ndash; Ausgefaltet 24 x 21 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""font-size: 12px; color: rgb(255, 0, 0);"">Versandinformation : Ab 16&nbsp;Kartons =&nbsp;1/2 Palette, versenden wir auf Palette</span></li>
</ul>

<p><img alt=""Eu Ecolabel zertifiziert für Handtuchpapier 1 lagig weiss "" src=""/media/70/8b/12/1760944159/eu-ecolabel-zertifiziert-handtuchpapier-1-lagig-weiss-kartonversand.avif?ts=1760944216"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel zertifiziert Handtuchpapier 1 lagig weiss "" /></p>";22.05;26.24;9.7;11.54;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196cdd9a37777aba2dd9620cb935223;https://sw6.hamburgpapier-shop.de/media/b6/0c/51/1747210315/handtuchpapier-1-lagig-weiss-kartonversand.avif?ts=1761394858;"Handtuchpapier weiss 1 lagig ab 2 Kartons";"Ab 2 Kartons im Kartonversand Handuchpapier 1 lagig weiss weiss bestellen";;;00000000000000000000000000000325|00000000000000000000000000000326|0197f3c369cd747cbb809add762cc41d|0000000000000000000000000000032b;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000394|af00000000000000000000000000039d|af000000000000000000000000000399|af000000000000000000000000000390|af0000000000000000000000000003a7;
00000000000000000000000000000d4c;;ZU50490029;1;99999;"Handtuchpapier 1 lagig weiß • Z Falzung 24x21cm • Palette";"<ul>
	<li><strong>Handtuchpapier 1 lagig weiss 40g&nbsp;</strong></li>
	<li>hohe Saugf&auml;higkeit und Festigkeit, nachhaltig und &ouml;kologisch</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>100 % aus Altpapier umweltschonend mit Eu Ecolabel Zertifikat</li>
	<li>gefaltet 24 x 10,5 cm &ndash; Ausgefaltet 24 x 21 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 32 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>
<p><img alt=""Handtuchpapier 1 lagig weiss mit Eu Ecolabel Zertifikat "" src=""/media/78/b0/da/1747210398/eu-ecolabel-handtuchpapier-1-lagig-weiss-palettenversand.avif?ts=1751102366"" style=""width: 225px; height: 90px;"" title=""Ecolabel Zertifikat für Handtucherpapier 1 lagig weiss"" /></p>";17.8;21.18;12.25;14.58;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196cddab8cb777084de66992692cefa;https://sw6.hamburgpapier-shop.de/media/6b/bf/82/1747210386/handtuchpapier-1-lagig-weiss-palettenversand-ab-32-kartons.avif?ts=1761395178;"Handtuchpapier 1 lagig weiss palettenversand ab 32 kartons";"Handtuchpapier 1 lagig weiss ab 32 Kartons im Palettenversand ohne versandkosten bestellen";;;00000000000000000000000000000325|00000000000000000000000000000326|0197f3c369cd747cbb809add762cc41d|0000000000000000000000000000032b;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000394|af00000000000000000000000000039d|af000000000000000000000000000399|af0000000000000000000000000003a7;
00000000000000000000000000000d4b;;ZU50490017-L;1;99999;"Papierhandtücher 1 lagig hellgrau • PREMIUM Z Falzung 24x21cm • Palette";"<ul>
	<li><strong>Papierhandt&uuml;cher 1 lagig hellgrau</strong> recycling <strong>Premium 40g&nbsp;</strong></li>
	<li>&nbsp;Rei&szlig;fest, saugstark und nassfest sowie&nbsp;nachhaltig und&nbsp;&ouml;kologisch</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>100 % aus Altpapier und&nbsp;<strong>Eu Ecolabel </strong>Zertifikat</li>
	<li>gefaltet 24 x 10,5 cm &ndash; Ausgefaltet 24 x 21 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 32 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Eu Ecolabel Umweltzeichen für Papierhandtücher 1 lagig hellgrau premium Palettenversand ab 32 Kartons versandkostenfrei"" src=""/media/b0/c2/1e/1747128524/eu-ecolabel-papierhandtuecher-1-lagig-hellgrau-palettenversand.avif?ts=1750927731"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel Zertifikat Papierhandtuecher 1 lagig hellgrau Premium"" /></p>";15.15;18.03;8.72;10.38;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196c8f94d147317bcf7c8f59fade990;https://sw6.hamburgpapier-shop.de/media/d4/4c/60/1747128503/papierhandtuecher-1-lagig-hellgrau-premium-palette.avif?ts=1760693664;"Premium Qualität Papierhandtücher ab 32 Kartons";"Papierhandtücher 1 lagig hellgrau im Premium Qualität im Palettenversand ab 32 Kartons";;;00000000000000000000000000000325|00000000000000000000000000000326|0197f3c369cd747cbb809add762cc41d|0000000000000000000000000000032a;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000394|af00000000000000000000000000039d|af0000000000000000000000000003a4|af000000000000000000000000000399;
00000000000000000000000000000a51;;ZU50490022;1;99999;"Falthandtücher 1 lagig GRÜN • Z Falzung 24 x 21 cm • Palette";"<ul>
	<li><strong>Falthandt&uuml;cher 1 lagig gr&uuml;n </strong>recycling 40g mit&nbsp;</li>
	<li>hohe Saugf&auml;higkeit und Festigkeit</li>
	<li>passend f&uuml;r alle Standard-Spender</li>
	<li>100 % aus Altpapier mit&nbsp;<strong>Eu Ecolabel </strong>Zertifikat</li>
	<li>gefaltet 24 x 10,5 cm &ndash; Ausgefaltet 24 x 21 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 32 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Ecolabel Zertifikat für Falthandtücher 1 lagig grün 5000 Stück ohne versandkosten ab 32 Kartons"" src=""/media/36/d0/f9/1747152520/eu-ecolabel-falthandtuecher-1-lagig-gruen-palettenversand.avif?ts=1751009575"" style=""width: 225px; height: 90px;"" title=""Ecolabel Zertifikat für Falthandtücher 1 lagig grün "" /><br />
<a href="""" rel=""EU ECOLABEL"" title=""Falthandtücher grün mit EU ECOLABEL kaufen"" type=""Falthandtücher grün mit EU ECOLABEL Zertifikat kaufen""> </a></p>";14.08;16.76;8.72;10.38;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0196ca656e3574aea928304e9f95a921;https://sw6.hamburgpapier-shop.de/media/e6/7d/54/1747152367/falthandtuecher-1-lagig-gruen-palettenversand.avif?ts=1761394497;"Palettenversand ab 32 Kartons Falthandtücher 1 lagig grün";"Falthandtücher 1 lagig grün ab 32 Kartons im Palettenversand versandkostenfrei";;;00000000000000000000000000000325|00000000000000000000000000000326|0000000000000000000000000000032c|0197f3c369cd747cbb809add762cc41d;0192436de3fe728997374211eefd79c9;af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000394|af00000000000000000000000000039d|af000000000000000000000000000399|af0000000000000000000000000003a5;
